id_show	episode	speaker	gender	spk_class	wc	mistakes	WER
19	20000522_0930_1030_rfi_fm_dga	unk_549	homme	1	23	6	0.26
19	20000522_0930_1030_rfi_fm_dga	Jacques_ALIX	homme	4	863	100	0.12
19	20000522_0930_1030_rfi_fm_dga	Evans_PAUL	homme	1	126	49	0.39
19	20000522_0930_1030_rfi_fm_dga	Beatrice_LEVEILLER	femme	1	27	22	0.81
19	20000522_0930_1030_rfi_fm_dga	Luc_AMANGE	homme	1	252	36	0.14
19	20000522_0930_1030_rfi_fm_dga	unk_633	femme	1	76	50	0.66
19	20000522_0930_1030_rfi_fm_dga	David_SERVENAY	homme	1	219	16	0.07
19	20000522_0930_1030_rfi_fm_dga	Berenice_BALTA	femme	1	227	28	0.12
19	20000522_0930_1030_rfi_fm_dga	unk_1042	homme	1	20	1	0.05
19	20000522_0930_1030_rfi_fm_dga	unk_495	femme	1	73	19	0.26
19	20000522_0930_1030_rfi_fm_dga	unk_1079	homme	1	41	12	0.29
19	20000522_0930_1030_rfi_fm_dga	Valerie_DARMON	femme	1	630	105	0.17
19	20000522_0930_1030_rfi_fm_dga	unk_752	homme	1	3	3	1.0
19	20000522_0930_1030_rfi_fm_dga	Philippe_AUCLERC	homme	1	559	88	0.16
19	20000522_0930_1030_rfi_fm_dga	Patrice_CUVIER	homme	1	452	82	0.18
19	20000522_0930_1030_rfi_fm_dga	Raphaelle_DECARPIGNIE	femme	1	644	156	0.24
19	20000522_0930_1030_rfi_fm_dga	Francois-Xavier_FRELAND	homme	1	420	102	0.24
19	20000522_0930_1030_rfi_fm_dga	Claude_LAPENDERIE	homme	1	362	143	0.4
19	20000522_0930_1030_rfi_fm_dga	Stephane_LAGARDE	homme	1	47	16	0.34
19	20000522_0930_1030_rfi_fm_dga	Arnaud_PONTUS	homme	3	1000	105	0.1
19	20000522_0930_1030_rfi_fm_dga	Jean-Pierre_CHEVENEMENT	homme	1	178	40	0.22
19	20000522_0930_1030_rfi_fm_dga	Jean-Pierre_ELKABBACH	homme	1	30	4	0.13
19	20000522_0930_1030_rfi_fm_dga	Frederic_DOMONT	homme	1	193	34	0.18
19	20000522_0930_1030_rfi_fm_dga	Emmanuel_GABET	homme	1	93	10	0.11
19	20000522_0930_1030_rfi_fm_dga	Chantal_GARNIER	femme	1	397	99	0.25
19	20000522_0930_1030_rfi_fm_dga	unk_517	femme	1	8	2	0.25
19	20000522_0930_1030_rfi_fm_dga	unk_464	homme	1	64	14	0.22
19	20000522_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	933	172	0.18
19	20000522_0930_1030_rfi_fm_dga	unk_814	homme	1	624	245	0.39
19	20000522_0930_1030_rfi_fm_dga	unk_865	femme	1	356	71	0.2
19	20000522_0930_1030_rfi_fm_dga	unk_893	femme	1	498	106	0.21
19	20000522_0930_1030_rfi_fm_dga	unk_942	femme	1	409	298	0.73
19	20000522_0930_1030_rfi_fm_dga	unk_524	homme	1	691	290	0.42
19	20000522_0930_1030_rfi_fm_dga	unk_991	homme	1	501	242	0.48
19	20000414_0930_1030_rfi_fm_dga	unk_646	homme	1	43	10	0.23
19	20000414_0930_1030_rfi_fm_dga	Jacques_ALIX	homme	4	2152	216	0.1
19	20000414_0930_1030_rfi_fm_dga	Catherine_MONET	femme	1	231	12	0.05
19	20000414_0930_1030_rfi_fm_dga	Michel_PAUL	homme	1	206	15	0.07
19	20000414_0930_1030_rfi_fm_dga	Sophie_MALIBEAUX	femme	1	127	10	0.08
19	20000414_0930_1030_rfi_fm_dga	Philippe_DE_FONTAINEVIVE	homme	1	78	6	0.08
19	20000414_0930_1030_rfi_fm_dga	unk_934	homme	1	41	5	0.12
19	20000414_0930_1030_rfi_fm_dga	Francois_HUWART	homme	1	147	49	0.33
19	20000414_0930_1030_rfi_fm_dga	Jean-Marie_COHATTE	homme	1	26	15	0.58
19	20000414_0930_1030_rfi_fm_dga	unk_495	femme	1	54	8	0.15
19	20000414_0930_1030_rfi_fm_dga	unk_970	homme	1	5	1	0.2
19	20000414_0930_1030_rfi_fm_dga	Elisabeth_BOUVET	femme	1	599	126	0.21
19	20000414_0930_1030_rfi_fm_dga	Dominique_CABRERA	femme	1	551	78	0.14
19	20000414_0930_1030_rfi_fm_dga	Lukia_RIKAKI	femme	1	309	109	0.35
19	20000414_0930_1030_rfi_fm_dga	Emmanuelle_TARDIF	femme	1	311	51	0.16
19	20000414_0930_1030_rfi_fm_dga	Karine_DE_BRABANDER	femme	1	347	90	0.26
19	20000414_0930_1030_rfi_fm_dga	Margarethe_VON_TROTTA	femme	1	129	31	0.24
19	20000414_0930_1030_rfi_fm_dga	Uta_BRUCKNER	femme	1	104	32	0.31
19	20000414_0930_1030_rfi_fm_dga	Francois-Xavier_FRELAND	homme	1	411	69	0.17
19	20000414_0930_1030_rfi_fm_dga	unk_1043	homme	1	5	5	1.0
19	20000414_0930_1030_rfi_fm_dga	Muriel_MAALOUF	femme	1	260	70	0.27
19	20000414_0930_1030_rfi_fm_dga	unk_1092	homme	1	52	1	0.02
19	20000414_0930_1030_rfi_fm_dga	Jovan_CIRILLOV	homme	1	41	16	0.39
19	20000414_0930_1030_rfi_fm_dga	Yves_IZARD	homme	1	196	30	0.15
19	20000414_0930_1030_rfi_fm_dga	Marc_LEBEAUPIN	homme	1	335	33	0.1
19	20000414_0930_1030_rfi_fm_dga	unk_465	homme	1	41	10	0.24
19	20000414_0930_1030_rfi_fm_dga	Marie-France_CHATIN-LAROCHE	femme	1	55	4	0.07
19	20000414_0930_1030_rfi_fm_dga	Marie-Rose_MORO	femme	1	258	51	0.2
19	20000414_0930_1030_rfi_fm_dga	unk_537	femme	1	30	15	0.5
19	20000414_0930_1030_rfi_fm_dga	Yvan_AMAR	homme	1	63	12	0.19
19	20000414_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	1013	180	0.18
19	20000414_0930_1030_rfi_fm_dga	Dieudonne_MBALA_MBALA	homme	1	472	187	0.4
19	20000414_0930_1030_rfi_fm_dga	unk_505	homme	1	368	151	0.41
19	20000414_0930_1030_rfi_fm_dga	unk_571	femme	1	10	9	0.9
19	20000414_0930_1030_rfi_fm_dga	unk_546	homme	1	596	184	0.31
19	20000414_0930_1030_rfi_fm_dga	unk_821	homme	1	540	176	0.33
19	20000414_0930_1030_rfi_fm_dga	unk_848	homme	1	660	162	0.25
19	20000523_1130_1230_rfi_fm_dga	Frederique_TISSANDIER	femme	3	968	86	0.09
19	20000523_1130_1230_rfi_fm_dga	unk_646	homme	1	2	4	2.0
19	20000523_1130_1230_rfi_fm_dga	Paul_KHALIFE	homme	1	269	31	0.12
19	20000523_1130_1230_rfi_fm_dga	Eric_SAMSON	homme	1	227	34	0.15
19	20000523_1130_1230_rfi_fm_dga	Catherine_MONET	femme	1	201	12	0.06
19	20000523_1130_1230_rfi_fm_dga	Patrick_DEVEDJIAN	homme	1	173	22	0.13
19	20000523_1130_1230_rfi_fm_dga	unk_763	homme	1	8	0	0.0
19	20000523_1130_1230_rfi_fm_dga	unk_840	femme	1	67	22	0.33
19	20000523_1130_1230_rfi_fm_dga	unk_886	femme	1	11	6	0.55
19	20000523_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	882	175	0.2
19	20000523_1130_1230_rfi_fm_dga	unk_930	femme	1	5	5	1.0
19	20000523_1130_1230_rfi_fm_dga	Jacques_ESNOUS	homme	1	74	9	0.12
19	20000523_1130_1230_rfi_fm_dga	unk_969	homme	1	18	15	0.83
19	20000523_1130_1230_rfi_fm_dga	Christophe_DELAY	homme	1	73	12	0.16
19	20000523_1130_1230_rfi_fm_dga	unk_1003	homme	1	47	8	0.17
19	20000523_1130_1230_rfi_fm_dga	Stephane_PAOLI	homme	1	4	0	0.0
19	20000523_1130_1230_rfi_fm_dga	Gerard_COURCHELLE	homme	1	70	7	0.1
19	20000523_1130_1230_rfi_fm_dga	unk_1046	femme	1	2	0	0.0
19	20000523_1130_1230_rfi_fm_dga	unk_554	homme	1	14	2	0.14
19	20000523_1130_1230_rfi_fm_dga	Gora_GAYE	homme	1	314	68	0.22
19	20000523_1130_1230_rfi_fm_dga	unk_1080	homme	1	4	3	0.75
19	20000523_1130_1230_rfi_fm_dga	unk_470	femme	1	5	4	0.8
19	20000523_1130_1230_rfi_fm_dga	Kerim_SAFOUDOU	homme	1	431	256	0.59
19	20000523_1130_1230_rfi_fm_dga	Ima_DOUDINE	homme	1	519	192	0.37
19	20000523_1130_1230_rfi_fm_dga	Sacre_SEDOU	homme	1	593	316	0.53
19	20000523_1130_1230_rfi_fm_dga	Jean-Pierre_CANET	homme	1	954	147	0.15
19	20000523_1130_1230_rfi_fm_dga	Michel_PAUL	homme	1	231	23	0.1
19	20000523_1130_1230_rfi_fm_dga	Mahmoud_KELILI	homme	1	188	26	0.14
19	20000523_1130_1230_rfi_fm_dga	Chantal_LORHO	femme	1	34	9	0.26
19	20000523_1130_1230_rfi_fm_dga	Sophie_MARSAUDON	femme	1	220	26	0.12
19	20000523_1130_1230_rfi_fm_dga	Patrick_ADAM	homme	1	103	9	0.09
19	20000523_1130_1230_rfi_fm_dga	Jean-Claude_GAYSSOT	homme	1	54	4	0.07
19	20000523_1130_1230_rfi_fm_dga	Roger_POLLETI	homme	1	60	24	0.4
19	20000523_1130_1230_rfi_fm_dga	unk_518	femme	1	94	31	0.33
19	20000523_1130_1230_rfi_fm_dga	unk_492	homme	1	6	4	0.67
19	20000523_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	973	267	0.27
19	20000523_1130_1230_rfi_fm_dga	Marc_GARANGER	homme	1	520	144	0.28
19	20000523_1130_1230_rfi_fm_dga	Claude-Helene_PERROT	femme	1	1749	362	0.21
19	20000523_1130_1230_rfi_fm_dga	unk_532	femme	1	55	41	0.75
19	20000522_1130_1230_rfi_fm_dga	unk_770	femme	1	19	1	0.05
19	20000522_1130_1230_rfi_fm_dga	unk_831	homme	1	2	3	1.5
19	20000522_1130_1230_rfi_fm_dga	Frederique_TISSANDIER	femme	3	1010	104	0.1
19	20000522_1130_1230_rfi_fm_dga	Jean-Pierre_CHEVENEMENT	homme	1	178	40	0.22
19	20000522_1130_1230_rfi_fm_dga	Jean-Pierre_ELKABBACH	homme	1	30	0	0.0
19	20000522_1130_1230_rfi_fm_dga	Pascal_COUCHEPIN	homme	1	88	28	0.32
19	20000522_1130_1230_rfi_fm_dga	Evans_PAUL	homme	1	126	47	0.37
19	20000522_1130_1230_rfi_fm_dga	Beatrice_LEVEILLER	femme	1	28	22	0.79
19	20000522_1130_1230_rfi_fm_dga	unk_1004	femme	1	20	15	0.75
19	20000522_1130_1230_rfi_fm_dga	Luc_BESSON	homme	1	98	17	0.17
19	20000522_1130_1230_rfi_fm_dga	Fabrice_LECLERC	homme	1	216	33	0.15
19	20000522_1130_1230_rfi_fm_dga	unk_1050	femme	1	5	4	0.8
19	20000522_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	999	149	0.15
19	20000522_1130_1230_rfi_fm_dga	Abi_DIOUF	femme	1	822	123	0.15
19	20000522_1130_1230_rfi_fm_dga	Ahmad_MAKAILA	homme	1	443	181	0.41
19	20000522_1130_1230_rfi_fm_dga	Frederic_OUNTONJI	homme	1	376	157	0.42
19	20000522_1130_1230_rfi_fm_dga	Aich_BECHIR	homme	1	377	226	0.6
19	20000522_1130_1230_rfi_fm_dga	unk_920	homme	1	15	3	0.2
19	20000522_1130_1230_rfi_fm_dga	unk_978	femme	1	3	0	0.0
19	20000522_1130_1230_rfi_fm_dga	Jean-Pierre_CANET	homme	1	975	81	0.08
19	20000522_1130_1230_rfi_fm_dga	Agnes_LEVALLOIS	femme	1	262	69	0.26
19	20000522_1130_1230_rfi_fm_dga	Dominique_THIERRY	homme	1	202	22	0.11
19	20000522_1130_1230_rfi_fm_dga	Luc_AMANGE	homme	1	252	36	0.14
19	20000522_1130_1230_rfi_fm_dga	unk_1072	homme	1	74	45	0.61
19	20000522_1130_1230_rfi_fm_dga	Thierry_PARISOT	homme	1	226	36	0.16
19	20000522_1130_1230_rfi_fm_dga	unk_887	femme	1	90	9	0.1
19	20000522_1130_1230_rfi_fm_dga	unk_464	homme	1	6	4	0.67
19	20000522_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	1085	440	0.41
19	20000522_1130_1230_rfi_fm_dga	Kangni_ALEM	homme	1	2509	1077	0.43
19	20000523_0930_1030_rfi_fm_dga	unk_762	homme	1	23	8	0.35
19	20000523_0930_1030_rfi_fm_dga	Jacques_ALIX	homme	4	944	103	0.11
19	20000523_0930_1030_rfi_fm_dga	Paul_KHALIFE	homme	1	269	27	0.1
19	20000523_0930_1030_rfi_fm_dga	Catherine_MONET	femme	1	201	14	0.07
19	20000523_0930_1030_rfi_fm_dga	Jean_TIBERI	homme	1	166	28	0.17
19	20000523_0930_1030_rfi_fm_dga	Alexis_DELAHOUSSE	homme	1	51	5	0.1
19	20000523_0930_1030_rfi_fm_dga	Patrick_ADAM	homme	1	103	8	0.08
19	20000523_0930_1030_rfi_fm_dga	Jean-Claude_GAYSSOT	homme	1	54	6	0.11
19	20000523_0930_1030_rfi_fm_dga	Roger_POLLETI	homme	1	60	30	0.5
19	20000523_0930_1030_rfi_fm_dga	unk_929	femme	1	106	21	0.2
19	20000523_0930_1030_rfi_fm_dga	Stephane_LAGARDE	homme	1	695	94	0.14
19	20000523_0930_1030_rfi_fm_dga	Francois-Xavier_FRELAND	homme	1	404	50	0.12
19	20000523_0930_1030_rfi_fm_dga	Patrice_CUVIER	homme	1	318	29	0.09
19	20000523_0930_1030_rfi_fm_dga	Dieter_SENONER	homme	1	205	37	0.18
19	20000523_0930_1030_rfi_fm_dga	Efid_ZELICAS	femme	1	145	14	0.1
19	20000523_0930_1030_rfi_fm_dga	unk_981	homme	1	437	51	0.12
19	20000523_0930_1030_rfi_fm_dga	Philippe_AUCLERC	homme	1	434	38	0.09
19	20000523_0930_1030_rfi_fm_dga	Christophe_CARESCHE	homme	1	467	72	0.15
19	20000523_0930_1030_rfi_fm_dga	Edmond_SADAKA	homme	1	270	66	0.24
19	20000523_0930_1030_rfi_fm_dga	Barthelemy_FOUJA	homme	1	26	5	0.19
19	20000523_0930_1030_rfi_fm_dga	unk_1005	homme	1	15	3	0.2
19	20000523_0930_1030_rfi_fm_dga	Arnaud_PONTUS	homme	3	1019	73	0.07
19	20000523_0930_1030_rfi_fm_dga	Michel_PAUL	homme	1	238	30	0.13
19	20000523_0930_1030_rfi_fm_dga	Isabelle_CHENU	femme	1	206	20	0.1
19	20000523_0930_1030_rfi_fm_dga	unk_1043	homme	1	36	11	0.31
19	20000523_0930_1030_rfi_fm_dga	Emmanuel_GABET	homme	1	82	14	0.17
19	20000523_0930_1030_rfi_fm_dga	Christiane_LALONDE	femme	1	246	49	0.2
19	20000523_0930_1030_rfi_fm_dga	unk_1081	homme	1	27	10	0.37
19	20000523_0930_1030_rfi_fm_dga	unk_651	femme	1	49	16	0.33
19	20000523_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	928	157	0.17
19	20000523_0930_1030_rfi_fm_dga	unk_806	femme	1	853	293	0.34
19	20000523_0930_1030_rfi_fm_dga	unk_855	homme	1	635	277	0.44
19	20000523_0930_1030_rfi_fm_dga	unk_451	homme	1	738	269	0.36
19	20000523_0930_1030_rfi_fm_dga	unk_476	homme	1	272	164	0.6
19	20000523_0930_1030_rfi_fm_dga	unk_504	homme	1	479	327	0.68
19	20000524_0930_1030_rfi_fm_dga	unk_627	homme	1	30	2	0.07
19	20000524_0930_1030_rfi_fm_dga	Vincent_ROUX	homme	4	1174	165	0.14
19	20000524_0930_1030_rfi_fm_dga	Michel_PAUL	homme	1	142	9	0.06
19	20000524_0930_1030_rfi_fm_dga	Simon_KARAM	homme	1	159	36	0.23
19	20000524_0930_1030_rfi_fm_dga	Annie_GASNIER	femme	1	219	26	0.12
19	20000524_0930_1030_rfi_fm_dga	Bruno_DARROUX	homme	1	214	5	0.02
19	20000524_0930_1030_rfi_fm_dga	unk_541	femme	1	20	12	0.6
19	20000524_0930_1030_rfi_fm_dga	Valerie_DARMON	femme	1	558	93	0.17
19	20000524_0930_1030_rfi_fm_dga	Philippe_AUCLERC	homme	1	404	32	0.08
19	20000524_0930_1030_rfi_fm_dga	Emmanuelle_TARDIF	femme	1	341	65	0.19
19	20000524_0930_1030_rfi_fm_dga	Juliette_TISSOT	femme	1	642	83	0.13
19	20000524_0930_1030_rfi_fm_dga	Marian_MCGUIRE	femme	1	264	48	0.18
19	20000524_0930_1030_rfi_fm_dga	Ilana_TSAROI	femme	1	316	56	0.18
19	20000524_0930_1030_rfi_fm_dga	Florence_DESCHAMPS	femme	1	443	103	0.23
19	20000524_0930_1030_rfi_fm_dga	unk_776	femme	1	24	15	0.62
19	20000524_0930_1030_rfi_fm_dga	unk_561	homme	1	3	2	0.67
19	20000524_0930_1030_rfi_fm_dga	unk_663	femme	1	67	15	0.22
19	20000524_0930_1030_rfi_fm_dga	Jean-Francois_LOISEAU	homme	1	99	15	0.15
19	20000524_0930_1030_rfi_fm_dga	Christian_CHABIRAN	homme	1	322	91	0.28
19	20000524_0930_1030_rfi_fm_dga	unk_890	homme	1	19	4	0.21
19	20000524_0930_1030_rfi_fm_dga	Raphael_REYNES	homme	4	805	110	0.14
19	20000524_0930_1030_rfi_fm_dga	Frederic_DOMONT	homme	1	330	75	0.23
19	20000524_0930_1030_rfi_fm_dga	Genevieve_GOETZINGER	femme	4	227	17	0.07
19	20000524_0930_1030_rfi_fm_dga	unk_576	homme	1	38	11	0.29
19	20000524_0930_1030_rfi_fm_dga	Emmanuel_GABET	homme	1	117	22	0.19
19	20000524_0930_1030_rfi_fm_dga	Olivier_ENRBERGER	homme	1	350	31	0.09
19	20000524_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	837	139	0.17
19	20000524_0930_1030_rfi_fm_dga	unk_938	homme	1	767	220	0.29
19	20000524_0930_1030_rfi_fm_dga	unk_587	homme	1	388	222	0.57
19	20000524_0930_1030_rfi_fm_dga	unk_457	femme	1	5	4	0.8
19	20000524_0930_1030_rfi_fm_dga	unk_860	homme	1	777	291	0.37
19	20000524_0930_1030_rfi_fm_dga	unk_986	homme	1	381	144	0.38
19	20000524_0930_1030_rfi_fm_dga	unk_1024	homme	1	519	341	0.66
19	20000524_0930_1030_rfi_fm_dga	unk_1067	homme	1	264	120	0.45
19	20000524_1130_1230_rfi_fm_dga	unk_659	femme	1	36	6	0.17
19	20000524_1130_1230_rfi_fm_dga	unk_751	homme	1	38	11	0.29
19	20000524_1130_1230_rfi_fm_dga	Isabelle_JAMMOT	femme	3	1082	81	0.07
19	20000524_1130_1230_rfi_fm_dga	Michel_PAUL	homme	1	143	11	0.08
19	20000524_1130_1230_rfi_fm_dga	Annie_GASNIER	femme	1	208	20	0.1
19	20000524_1130_1230_rfi_fm_dga	Bruno_DARROUX	homme	1	213	5	0.02
19	20000524_1130_1230_rfi_fm_dga	Rene_RUSSO	homme	1	194	24	0.12
19	20000524_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	1203	184	0.15
19	20000524_1130_1230_rfi_fm_dga	Karim_MAMADOU	homme	1	199	75	0.38
19	20000524_1130_1230_rfi_fm_dga	Frederic_HUNTONGE	homme	1	387	175	0.45
19	20000524_1130_1230_rfi_fm_dga	unk_866	femme	1	5	4	0.8
19	20000524_1130_1230_rfi_fm_dga	Hadj_BACHIR	homme	1	351	169	0.48
19	20000524_1130_1230_rfi_fm_dga	unk_841	femme	1	5	4	0.8
19	20000524_1130_1230_rfi_fm_dga	Hamak_MAKAHILA	homme	1	303	118	0.39
19	20000524_1130_1230_rfi_fm_dga	Cecile_MEJI	femme	3	1081	95	0.09
19	20000524_1130_1230_rfi_fm_dga	Frederic_DOMONT	homme	1	165	25	0.15
19	20000524_1130_1230_rfi_fm_dga	Antoine_LAHAD	homme	1	98	63	0.64
19	20000524_1130_1230_rfi_fm_dga	Ghislaine_DUPONT	femme	1	236	42	0.18
19	20000524_1130_1230_rfi_fm_dga	Laurent_BERTHOT	homme	1	119	14	0.12
19	20000524_1130_1230_rfi_fm_dga	Nicole_NOTAT	femme	1	88	20	0.23
19	20000524_1130_1230_rfi_fm_dga	Patrick_CHOMPRE	homme	1	67	11	0.16
19	20000524_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	201	36	0.18
19	20000524_1130_1230_rfi_fm_dga	Rachid_AKBAL	homme	1	1082	407	0.38
19	20000525_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	749	170	0.23
19	20000525_0930_1030_rfi_fm_dga	unk_446	homme	1	15	4	0.27
19	20000525_0930_1030_rfi_fm_dga	Vincent_ROUX	homme	4	1271	151	0.12
19	20000525_0930_1030_rfi_fm_dga	Toufik_BENAICHOUCHE	homme	1	181	52	0.29
19	20000525_0930_1030_rfi_fm_dga	Pierre-Yves_DUGAS	homme	1	170	14	0.08
19	20000525_0930_1030_rfi_fm_dga	Johanne_SUTTON	femme	1	181	31	0.17
19	20000525_0930_1030_rfi_fm_dga	Frederique_LEBEL	femme	1	995	133	0.13
19	20000525_0930_1030_rfi_fm_dga	Marian_MCGUIRE	femme	1	258	40	0.16
19	20000525_0930_1030_rfi_fm_dga	Serge_HUMPICH	homme	1	516	135	0.26
19	20000525_0930_1030_rfi_fm_dga	Mayazi_MANOWSKA	femme	1	273	64	0.23
19	20000525_0930_1030_rfi_fm_dga	Patrice_CUVIER	homme	1	583	72	0.12
19	20000525_0930_1030_rfi_fm_dga	Ladislas_KUBIS	homme	1	247	53	0.21
19	20000525_0930_1030_rfi_fm_dga	unk_634	homme	1	14	5	0.36
19	20000525_0930_1030_rfi_fm_dga	Miguel_BRITO	homme	1	253	59	0.23
19	20000525_0930_1030_rfi_fm_dga	unk_663	femme	1	20	3	0.15
19	20000525_0930_1030_rfi_fm_dga	unk_776	homme	1	19	7	0.37
19	20000525_0930_1030_rfi_fm_dga	Raphael_REYNES	homme	4	1009	112	0.11
19	20000525_0930_1030_rfi_fm_dga	Lucas_MANCHE	homme	1	179	14	0.08
19	20000525_0930_1030_rfi_fm_dga	Laurent_BERTHOT	homme	1	169	8	0.05
19	20000525_0930_1030_rfi_fm_dga	unk_499	femme	1	22	16	0.73
19	20000525_0930_1030_rfi_fm_dga	Emmanuel_GABET	homme	1	99	22	0.22
19	20000525_0930_1030_rfi_fm_dga	Olivier_NOURRI	homme	1	290	45	0.16
19	20000525_0930_1030_rfi_fm_dga	Patrick_CHOMPRE	homme	1	33	1	0.03
19	20000525_0930_1030_rfi_fm_dga	unk_851	homme	1	646	212	0.33
19	20000525_0930_1030_rfi_fm_dga	unk_903	homme	1	481	244	0.51
19	20000525_0930_1030_rfi_fm_dga	unk_940	homme	1	694	178	0.26
19	20000525_0930_1030_rfi_fm_dga	unk_998	homme	1	286	118	0.41
19	20000525_0930_1030_rfi_fm_dga	unk_1057	homme	1	316	97	0.31
19	20000525_0930_1030_rfi_fm_dga	unk_1062	homme	1	312	94	0.3
19	20000525_1130_1230_rfi_fm_dga	Isabelle_JAMMOT	femme	3	1064	108	0.1
19	20000525_1130_1230_rfi_fm_dga	unk_443	homme	1	98	21	0.21
19	20000525_1130_1230_rfi_fm_dga	Frederic_DOMONT	homme	1	146	16	0.11
19	20000525_1130_1230_rfi_fm_dga	Donaing_LEDU	femme	1	189	21	0.11
19	20000525_1130_1230_rfi_fm_dga	Laurent_BOISSU	homme	1	217	26	0.12
19	20000525_1130_1230_rfi_fm_dga	Laurent_BERTHOT	homme	1	74	9	0.12
19	20000525_1130_1230_rfi_fm_dga	Jean-Louis_WALTER	homme	1	79	4	0.05
19	20000525_1130_1230_rfi_fm_dga	Denis_KESSLER	homme	1	86	5	0.06
19	20000525_1130_1230_rfi_fm_dga	unk_931	femme	1	10	7	0.7
19	20000525_1130_1230_rfi_fm_dga	Alain_FOKA	homme	4	1152	187	0.16
19	20000525_1130_1230_rfi_fm_dga	Cecile_MEJI	femme	3	1229	112	0.09
19	20000525_1130_1230_rfi_fm_dga	Jacques_ESNOUS	homme	1	163	22	0.13
19	20000525_1130_1230_rfi_fm_dga	unk_983	homme	1	18	12	0.67
19	20000525_1130_1230_rfi_fm_dga	Christophe_DELAY	homme	1	95	11	0.12
19	20000525_1130_1230_rfi_fm_dga	Frederic_WHITNER	homme	1	77	4	0.05
19	20000525_1130_1230_rfi_fm_dga	unk_1053	femme	1	2	0	0.0
19	20000525_1130_1230_rfi_fm_dga	Ahmad_MAKAILA	homme	1	297	139	0.47
19	20000525_1130_1230_rfi_fm_dga	unk_776	homme	1	524	299	0.57
19	20000525_1130_1230_rfi_fm_dga	unk_484	homme	1	4	3	0.75
19	20000525_1130_1230_rfi_fm_dga	unk_508	femme	1	5	4	0.8
19	20000525_1130_1230_rfi_fm_dga	unk_847	femme	1	320	46	0.14
19	20000525_1130_1230_rfi_fm_dga	unk_522	homme	1	14	2	0.14
19	20000525_1130_1230_rfi_fm_dga	Gora_GAYE	homme	1	398	108	0.27
19	20000525_1130_1230_rfi_fm_dga	Dominique_ROQUE	femme	1	227	49	0.22
19	20000525_1130_1230_rfi_fm_dga	Jean_HELENE	homme	1	240	27	0.11
19	20000525_1130_1230_rfi_fm_dga	Johanne_SUTTON	femme	1	196	31	0.16
19	20000525_1130_1230_rfi_fm_dga	Sophie_EKOUE	femme	4	710	195	0.27
19	20000525_1130_1230_rfi_fm_dga	Thomas_WHITE	homme	1	1942	866	0.45
19	20000907_0930_1030_rfi_fm_dga	unk_446	homme	1	29	4	0.14
19	20000907_0930_1030_rfi_fm_dga	Vincent_ROUX	homme	4	1114	129	0.12
19	20000907_0930_1030_rfi_fm_dga	Jean-Luc_BANHAMIAS	homme	1	242	53	0.22
19	20000907_0930_1030_rfi_fm_dga	Marc_LEBEAUPIN	homme	1	265	13	0.05
19	20000907_0930_1030_rfi_fm_dga	Guillaume_DEBRE	homme	1	186	18	0.1
19	20000907_0930_1030_rfi_fm_dga	Lucas_NICOLESCU	homme	1	178	47	0.26
19	20000907_0930_1030_rfi_fm_dga	unk_663	homme	1	5	1	0.2
19	20000907_0930_1030_rfi_fm_dga	Frederique_LEBEL	femme	1	614	110	0.18
19	20000907_0930_1030_rfi_fm_dga	Claude_DEHAUT	homme	1	676	114	0.17
19	20000907_0930_1030_rfi_fm_dga	Emmanuelle_TARDIF	femme	1	341	48	0.14
19	20000907_0930_1030_rfi_fm_dga	Stephane_LAGARDE	homme	1	224	32	0.14
19	20000907_0930_1030_rfi_fm_dga	Cedric_THEVENOT	homme	1	363	36	0.1
19	20000907_0930_1030_rfi_fm_dga	Jean-Francois_HERBECQ	homme	1	295	22	0.07
19	20000907_0930_1030_rfi_fm_dga	Yvan_ARSENIEVITCH	homme	1	222	25	0.11
19	20000907_0930_1030_rfi_fm_dga	Bernd_HOFFLING	homme	1	291	120	0.41
19	20000907_0930_1030_rfi_fm_dga	Alain_DISTER	homme	1	381	110	0.29
19	20000907_0930_1030_rfi_fm_dga	Raphael_REYNES	homme	4	961	86	0.09
19	20000907_0930_1030_rfi_fm_dga	Jean-Frederic_SAUMONT	homme	1	295	31	0.11
19	20000907_0930_1030_rfi_fm_dga	Isabelle_CHENU	femme	1	180	7	0.04
19	20000907_0930_1030_rfi_fm_dga	unk_776	femme	1	9	5	0.56
19	20000907_0930_1030_rfi_fm_dga	Emmanuel_GABET	homme	1	178	47	0.26
19	20000907_0930_1030_rfi_fm_dga	Daniele_LE_BENICHOU	femme	1	284	63	0.22
19	20000907_0930_1030_rfi_fm_dga	Maria_BEJANOWSKA	femme	1	39	10	0.26
19	20000907_0930_1030_rfi_fm_dga	Juan_GOMEZ	homme	4	826	128	0.15
